,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
5257,FDX13,OUT017,1569.9564
5258,FDH60,OUT013,3731.809
5259,DRH51,OUT046,1631.8758
5260,NCL07,OUT049,852.2239999999999
5261,FDW51,OUT045,2097.27
5262,FDF21,OUT019,1314.2892
5263,FDH26,OUT019,876.1928
5264,FDJ03,OUT049,1090.5804
5265,FDU35,OUT017,1379.5376
5266,DRL01,OUT018,4705.8744
5267,FDE59,OUT045,1150.5024
5268,FDI60,OUT035,856.8846
5269,DRH39,OUT035,1607.9070000000002
5270,FDK36,OUT049,1069.2748
5271,FDN52,OUT045,2181.1608
5272,FDU12,OUT017,1845.5976
5273,NCT05,OUT027,1001.3632
5274,FDS37,OUT027,115.8492
5275,FDK24,OUT017,923.4646
5276,DRF36,OUT013,3014.7424
5277,FDN46,OUT010,627.1836
5278,NCN06,OUT045,2620.5888
5279,FDD59,OUT035,958.752
5280,FDM14,OUT045,1018.674
5281,FDO10,OUT018,3112.615
5282,FDU35,OUT013,798.96
5283,NCA30,OUT018,1917.504
5284,NCO41,OUT049,1280.9992
5285,FDI24,OUT046,3621.952
5286,FDZ16,OUT046,5812.434
5287,FDV47,OUT046,1606.5754
5288,FDV16,OUT045,441.4254
5289,FDZ22,OUT035,1624.5520000000001
5290,FDO20,OUT010,3060.0168
5291,FDW38,OUT013,485.3682
5292,FDW52,OUT045,4171.9028
5293,FDT43,OUT019,354.2056
5294,NCS29,OUT045,3934.8779999999997
5295,NCC31,OUT017,2450.144
5296,FDA21,OUT017,9069.5276
5297,FDQ55,OUT046,1382.2008
5298,NCE54,OUT049,1655.1788
5299,FDD45,OUT017,511.3344
5300,NCP17,OUT017,980.0576
5301,FDR47,OUT035,3731.809
5302,DRM35,OUT013,3022.0662
5303,FDR47,OUT019,2269.0464
5304,FDX19,OUT010,1584.604
5305,FDV22,OUT027,291.6204
5306,FDQ46,OUT027,143.8128
5307,DRO47,OUT045,1844.9318
5308,FDB44,OUT010,2821.6604
5309,FDN02,OUT010,2691.8294
5310,FDW10,OUT045,5469.547
5311,FDJ41,OUT019,7084.111999999999
5312,FDM50,OUT046,593.2278
5313,FDW10,OUT035,529.311
5314,FDY48,OUT049,1435.4648
5315,NCE30,OUT027,435.4332
5316,FDO04,OUT045,939.4438
5317,FDQ26,OUT010,808.947
5318,NCX29,OUT018,4026.7584
5319,FDE39,OUT046,2073.3012
5320,NCR54,OUT027,390.1588
5321,NCP55,OUT027,311.5944
5322,FDX22,OUT017,4655.2736
5323,FDI05,OUT035,968.7389999999999
5324,FDC51,OUT027,121.1756
5325,FDC10,OUT013,3115.9440000000004
5326,FDJ46,OUT045,1062.6168
5327,FDV10,OUT010,1155.8288
5328,FDX12,OUT027,482.0392
5329,FDL43,OUT019,1278.336
5330,DRB13,OUT046,5350.3688
5331,FDF59,OUT027,250.3408
5332,FDT35,OUT049,1677.1502
5333,NCJ19,OUT035,173.7738
5334,FDT35,OUT018,1006.6896
5335,FDI48,OUT046,961.4152
5336,DRC24,OUT019,2546.685
5337,NCZ05,OUT017,210.3928
5338,FDJ57,OUT049,1864.24
5339,FDX11,OUT017,3453.5046
5340,FDE09,OUT035,2024.0320000000002
5341,NCK06,OUT049,927.4594
5342,DRE37,OUT017,4933.5779999999995
5343,FDV56,OUT046,1076.5986
5344,FDY43,OUT017,2274.3728
5345,FDV35,OUT013,1829.6184
5346,FDF05,OUT019,3974.8259999999996
5347,FDA36,OUT035,569.259
5348,FDS13,OUT027,264.9884
5349,FDU47,OUT013,1574.6170000000002
5350,FDI36,OUT010,2836.308
5351,FDH48,OUT046,3046.7008
5352,FDZ14,OUT013,1347.5792
5353,FDS46,OUT013,1017.3424
5354,FDE21,OUT017,1274.3412
5355,FDA26,OUT049,3723.8194
5356,FDV12,OUT046,1488.0629999999999
5357,FDL46,OUT019,2548.6824
5358,FDN57,OUT013,1701.7848
5359,NCJ18,OUT017,1382.2008
5360,FDO36,OUT045,3056.022
5361,FDX55,OUT018,6114.7072
5362,FDT25,OUT019,871.5322
5363,FDD16,OUT049,612.536
5364,NCX18,OUT013,4303.0654
5365,NCG55,OUT018,5063.409000000001
5366,NCV18,OUT049,3579.3408
5367,NCS18,OUT035,1528.6768
5368,FDC37,OUT045,1856.2504
5369,FDE47,OUT046,1618.5598
5370,DRG49,OUT019,3202.498
5371,FDC39,OUT049,4390.2852
5372,FDH24,OUT019,2909.546
5373,FDV39,OUT027,1524.0162
5374,NCL17,OUT045,1418.154
5375,NCY53,OUT035,2942.836
5376,FDH52,OUT013,1581.275
5377,NCD19,OUT018,1757.7120000000002
5378,FDI44,OUT046,765.67
5379,DRD49,OUT027,1014.6792
5380,FDN08,OUT035,843.5686
5381,FDO20,OUT027,458.0704
5382,FDY02,OUT046,3254.4304
5383,FDX23,OUT045,476.04699999999997
5384,FDX01,OUT017,1281.665
5385,FDH20,OUT027,195.7452
5386,NCX41,OUT017,4488.1578
5387,FDD21,OUT027,231.6984
5388,DRH11,OUT019,1348.245
5389,DRE60,OUT018,4555.4036
5390,FDB10,OUT013,1406.1696
5391,FDH38,OUT013,2812.3392
5392,NCL07,OUT018,1235.7248
5393,FDD48,OUT046,2085.2856
5394,NCT54,OUT027,595.2252
5395,FDF32,OUT027,484.7024
5396,DRH51,OUT045,1459.4336
5397,DRG03,OUT035,2356.9320000000002
5398,NCY42,OUT019,2403.538
5399,FDH32,OUT017,1834.279
5400,NCJ06,OUT027,118.5124
5401,FDH47,OUT027,87.2198
5402,FDZ08,OUT018,2631.2416
5403,FDK16,OUT017,1713.7692
5404,DRG01,OUT018,1438.128
5405,NCM53,OUT027,203.7348
5406,NCB07,OUT035,3248.4382
5407,NCZ06,OUT035,3570.0196
5408,FDU48,OUT049,1038.6480000000001
5409,NCB55,OUT027,299.61
5410,FDP15,OUT013,2366.919
5411,FDF17,OUT046,1337.5922
5412,NCN06,OUT049,2784.3756
5413,DRM48,OUT018,1058.622
5414,FDH10,OUT046,1549.9824
5415,FDC60,OUT018,3301.0364
5416,FDE35,OUT018,1024.6662
5417,DRI23,OUT013,1845.5976
5418,NCR38,OUT013,5438.9202
5419,FDP04,OUT035,1225.072
5420,NCW17,OUT045,2530.7058
5421,FDX34,OUT017,1609.9044
5422,NCK53,OUT045,378.1744
5423,NCO54,OUT010,593.2278
5424,NCH55,OUT046,2768.3964
5425,FDT44,OUT027,127.1678
5426,DRG49,OUT046,3072.667
5427,FDX46,OUT010,711.0744
5428,DRG36,OUT049,3593.3226
5429,FDU37,OUT049,1288.9888
5430,FDK10,OUT049,4594.02
5431,DRF37,OUT027,262.3252
5432,FDC44,OUT035,1821.6288
5433,FDP15,OUT046,1035.9848
5434,FDZ27,OUT027,194.4136
5435,FDY22,OUT019,2552.6772
5436,DRG51,OUT035,2143.876
5437,FDN58,OUT045,1402.1748
5438,FDW01,OUT049,4793.76
5439,FDX24,OUT018,1018.0082
5440,FDO51,OUT017,809.6128
5441,FDJ52,OUT027,822.263
5442,NCY06,OUT010,894.8352
5443,FDE20,OUT018,4769.1254
5444,FDT23,OUT010,1402.1748
5445,FDQ51,OUT046,1006.6896
5446,FDE35,OUT046,592.562
5447,FDB46,OUT013,4869.6612
5448,NCG19,OUT035,1779.0176
5449,NCL06,OUT018,4504.8028
5450,FDT36,OUT019,407.4696
5451,FDC56,OUT049,1917.504
5452,FDJ26,OUT049,4035.4138
5453,FDZ59,OUT017,1830.95
5454,FDV11,OUT027,303.6048
5455,FDR13,OUT010,683.1108
5456,FDI15,OUT018,5522.811
5457,FDF47,OUT018,5695.2532
5458,NCB54,OUT019,1581.9408
5459,NCK19,OUT027,191.0846
5460,FDX16,OUT017,4119.9704
5461,FDL50,OUT045,642.497
5462,NCE31,OUT035,645.1602
5463,DRJ01,OUT049,3574.0144
5464,FDE22,OUT013,2143.876
5465,FDY20,OUT019,1669.8264
5466,NCO14,OUT045,792.302
5467,NCR50,OUT017,647.1576
5468,DRM47,OUT017,2316.984
5469,FDO27,OUT010,2631.2416
5470,FDJ20,OUT027,127.1678
5471,NCX17,OUT013,5033.448
5472,FDG59,OUT049,366.19
5473,FDD52,OUT045,2358.2636
5474,FDO48,OUT017,1398.18
5475,FDC59,OUT019,1661.8368
5476,FDS15,OUT018,3691.1952
5477,FDB47,OUT035,2090.612
5478,FDV14,OUT019,1459.4336
5479,FDB27,OUT013,1737.7379999999998
5480,FDA35,OUT035,2848.2924
5481,FDN51,OUT018,3083.9856
5482,FDO39,OUT019,3858.9768
5483,FDB28,OUT049,2946.165
5484,DRJ25,OUT046,788.3072
5485,FDH46,OUT027,102.5332
5486,FDI10,OUT045,4277.765
5487,FDU21,OUT018,898.83
5488,FDD09,OUT049,2535.3664
5489,FDD10,OUT046,2345.6134
5490,FDN31,OUT010,2836.308
5491,FDA46,OUT018,5555.4352
5492,FDM56,OUT046,1278.336
5493,FDF11,OUT010,2860.2768
5494,FDS32,OUT018,2694.4926
5495,NCM06,OUT013,2078.6276
5496,FDZ26,OUT045,1201.769
5497,FDO01,OUT013,3545.385
5498,FDJ46,OUT049,1062.6168
5499,FDG26,OUT019,5800.4496
5500,FDZ38,OUT035,3705.177
5501,NCO55,OUT013,750.3566
5502,FDT60,OUT035,2253.0672
5503,FDW37,OUT049,1358.2320000000002
5504,NCK42,OUT018,569.259
5505,FDA45,OUT046,2117.244
5506,FDW55,OUT018,8217.3036
5507,FDY44,OUT017,3142.5759999999996
5508,FDQ31,OUT017,1038.6480000000001
5509,FDM09,OUT049,3448.844
5510,FDH12,OUT018,3020.0688
5511,NCQ43,OUT035,3002.0922
5512,FDT33,OUT035,4653.942
5513,NCT41,OUT018,4602.6754
5514,DRJ25,OUT010,591.2304
5515,NCQ41,OUT046,1576.6144
5516,NCN17,OUT049,1922.8304
5517,DRO35,OUT027,592.562
5518,FDU27,OUT018,918.804
5519,FDY43,OUT027,344.8844
5520,FDG46,OUT035,2026.0294
5521,DRL49,OUT018,5273.1359999999995
5522,NCB55,OUT049,302.939
5523,FDK28,OUT049,9275.9256
5524,FDO49,OUT045,675.1212
5525,FDT03,OUT013,3123.9336
5526,FDW33,OUT027,215.7192
5527,FDR02,OUT035,3558.0352
5528,FDF50,OUT013,2946.165
5529,FDA40,OUT018,4225.1668
5530,NCT53,OUT018,2588.6304
5531,FDY60,OUT035,3149.2340000000004
5532,FDP44,OUT027,190.4188
5533,NCQ50,OUT045,3811.0392
5534,NCC30,OUT017,2696.49
5535,FDQ60,OUT018,4376.9692
5536,FDG41,OUT046,1657.842
5537,FDQ03,OUT046,5061.4116
5538,FDM03,OUT045,3705.177
5539,FDZ51,OUT018,1845.5976
5540,DRF51,OUT035,805.618
5541,FDF39,OUT017,7549.5062
5542,FDW52,OUT035,3690.5294
5543,FDY22,OUT049,1904.1879999999999
5544,FDG14,OUT013,3075.9959999999996
5545,FDA57,OUT017,243.6828
5546,FDL45,OUT019,2384.8956
5547,FDX28,OUT046,591.2304
5548,NCQ54,OUT013,517.3266
5549,FDH40,OUT045,1090.5804
5550,FDU52,OUT035,2503.408
5551,FDT60,OUT010,5022.7952
5552,FDK08,OUT045,809.6128
5553,FDN04,OUT049,4621.9836
5554,FDE50,OUT013,4333.6922
5555,FDI16,OUT049,708.4112
5556,FDM50,OUT049,984.7182
5557,NCV30,OUT049,848.895
5558,FDT44,OUT013,2239.0854
5559,FDY60,OUT013,1611.236
5560,FDT56,OUT017,753.0198
5561,FDV58,OUT018,5195.2374
5562,FDU04,OUT013,3325.671
5563,NCN05,OUT027,561.2694
5564,FDI53,OUT018,4857.6768
5565,FDD34,OUT046,2302.3364
5566,FDW47,OUT027,397.4826
5567,FDT51,OUT027,117.1808
5568,FDO27,OUT013,1278.336
5569,NCQ18,OUT018,2964.1416
5570,NCW05,OUT013,3002.0922
5571,FDI15,OUT010,3709.8376
5572,NCH43,OUT010,3520.0846
5573,FDT40,OUT049,2530.04
5574,NCG19,OUT017,1398.18
5575,NCM30,OUT035,918.804
5576,FDB38,OUT017,3705.8428
5577,FDB22,OUT046,5274.4676
5578,FDC58,OUT046,175.7712
5579,NCI29,OUT013,992.7078
5580,FDA23,OUT010,2097.27
5581,DRG48,OUT013,3149.2340000000004
5582,FDV21,OUT013,1761.7068
5583,NCG18,OUT019,2463.46
5584,FDG40,OUT045,635.1732
5585,FDU24,OUT018,2510.0660000000003
5586,FDA22,OUT049,3828.35
5587,FDY35,OUT046,777.6544
5588,FDJ15,OUT045,2006.7212
5589,NCW18,OUT018,2607.2728
5590,FDK56,OUT018,7504.2318
5591,FDF44,OUT046,3914.9040000000005
5592,FDP51,OUT049,1454.1072
5593,FDU22,OUT027,117.8466
5594,FDM28,OUT017,2189.1504
5595,NCL42,OUT046,3167.8764
5596,FDJ15,OUT019,2014.045
5597,FDI32,OUT018,3914.9040000000005
5598,DRL11,OUT046,1893.5352
5599,DRO59,OUT018,2548.0166
5600,FDA07,OUT019,5022.7952
5601,NCO53,OUT013,3504.1054
5602,FDO21,OUT045,1065.28
5603,FDW39,OUT045,1416.8224
5604,NCV17,OUT013,2892.2352
5605,FDE22,OUT046,1596.5884
5606,NCB06,OUT018,4278.4308
5607,DRF48,OUT017,2656.542
5608,FDB05,OUT013,4660.6
5609,FDP28,OUT027,1281.665
5610,FDP23,OUT046,4655.2736
5611,NCS41,OUT018,6704.606
5612,FDS40,OUT018,622.523
5613,FDA16,OUT017,1959.4494
5614,FDN20,OUT035,3137.2496
5615,FDF04,OUT027,1281.665
5616,DRG36,OUT018,4345.0108
5617,FDW16,OUT018,3251.7672
5618,FDU09,OUT017,1102.5648
5619,FDW01,OUT046,4793.76
5620,FDB15,OUT045,1506.0396
5621,NCJ17,OUT049,605.878
5622,NCT18,OUT018,5888.3352
5623,FDG16,OUT018,8958.339
5624,FDP27,OUT017,2101.9306
5625,FDQ44,OUT027,119.1782
5626,FDL50,OUT027,126.50200000000001
5627,FDW57,OUT027,334.2316
5628,FDS34,OUT013,1138.518
5629,NCV30,OUT035,980.0576
5630,FDD26,OUT018,5182.5872
5631,FDA03,OUT045,2375.5744
5632,FDS27,OUT018,5892.33
5633,FDM12,OUT013,565.2642
5634,NCV42,OUT027,115.8492
5635,NCS41,OUT046,2712.4692
5636,FDN56,OUT018,4916.933
5637,DRK59,OUT046,4633.968
5638,NCG18,OUT046,1280.9992
5639,NCN26,OUT017,810.9444
5640,FDI60,OUT027,111.8544
5641,NCI43,OUT049,708.4112
5642,NCL17,OUT049,1150.5024
5643,FDQ19,OUT019,2954.8204
5644,FDY43,OUT049,2274.3728
5645,FDR36,OUT049,878.8560000000001
5646,FDJ58,OUT049,3935.5438
5647,DRY23,OUT045,510.6686
5648,FDK26,OUT027,563.2668
5649,DRH03,OUT045,1438.128
5650,FDC10,OUT010,3475.4759999999997
5651,FDD23,OUT013,3516.7556
5652,FDP32,OUT045,1907.517
5653,FDO31,OUT035,2336.958
5654,FDQ57,OUT013,4082.6856
5655,FDX32,OUT027,143.8128
5656,FDC39,OUT027,427.4436
5657,FDU55,OUT046,788.9730000000001
5658,FDL45,OUT013,5022.7952
5659,DRK37,OUT049,5195.2374
5660,FDK22,OUT013,3124.5994
5661,DRG37,OUT027,312.926
5662,FDK22,OUT017,3255.762
5663,DRH36,OUT018,1534.0032
5664,DRC36,OUT018,6751.2119999999995
5665,DRE03,OUT027,47.2718
5666,FDF34,OUT046,4943.565
5667,FDZ22,OUT046,2746.425
5668,FDC44,OUT010,2764.4016
5669,FDN31,OUT027,185.7582
5670,FDO03,OUT017,1959.4494
5671,FDA01,OUT049,1113.2176
5672,NCH42,OUT049,5954.9152
5673,FDF46,OUT018,2716.4640000000004
5674,DRL35,OUT046,181.0976
5675,FDW46,OUT049,1138.518
5676,FDB58,OUT046,2324.9736
5677,FDD47,OUT018,3523.4136
5678,NCO17,OUT045,810.9444
5679,FDJ26,OUT017,4035.4138
5680,FDU37,OUT045,1038.6480000000001
