Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1288,12.6,0,0.09619424,6,210.8612,8,2004,1,2,0,1254.3672
983,15.3,1,0.08511049,11,215.7218,1,2009,0,1,1,1923.4962
1263,8.71,1,0.1263349,11,184.0924,9,1985,1,0,2,555.2772
1322,18.6,0,0.012592289,4,123.3414,4,1985,0,1,3,4751.8146
1334,14.85,1,0.05357685,5,122.2072,4,1985,0,1,3,3552.7088
723,18.6,0,0.077168705,6,160.6236,1,2009,0,1,1,1611.236
154,14.5,0,0.032597778,14,163.621,2,1998,1,1,2,815.605
830,13.5,0,0.021583971,3,179.5976,1,2009,0,1,1,2173.1712
186,10.3,0,0.078903499,5,177.637,5,2002,1,2,0,4234.488
633,17.0,0,0.091411749,9,121.37299999999999,9,1985,1,0,2,369.519
1527,5.4,0,0.084245356,9,164.6526,9,1985,1,0,2,657.8104
1475,7.155,1,0.28150951399999996,12,33.8874,2,1998,1,1,2,35.2874
1169,16.5,0,0.012689327,9,39.7506,1,2009,0,1,1,227.7036
1243,5.59,1,0.094741514,6,63.1168,2,1998,1,1,2,191.7504
363,15.15,0,0.046496777,5,149.6708,2,1998,1,1,2,300.9416
470,13.1,0,0.07600554799999999,0,166.1158,6,2007,1,2,0,1169.8106
1375,8.06,0,0.023444628714285713,8,232.7326,1,2009,0,1,1,3696.5216
1190,10.195,1,0.16329593716666668,7,139.5838,1,2009,0,1,1,4495.4816
840,10.1,0,0.053732324000000005,11,49.8008,2,1998,1,1,2,303.6048
1083,6.235,0,0.033807904,4,258.9962,2,1998,1,1,2,258.9962
1067,12.5,0,0.020782036,12,198.3742,1,2009,0,1,1,2587.9646
960,11.35,1,0.06317369099999999,0,86.1856,3,1987,2,1,0,1494.0552
1191,9.065,0,0.115563679,7,96.0094,5,2002,1,2,0,1713.7692
969,11.65,1,0.07627820099999999,6,85.1908,6,2007,1,2,0,671.1264
337,18.2,1,0.012223686999999999,3,57.1904,0,1999,0,0,0,1640.5312
1499,6.115,1,0.011419301000000001,7,91.0488,1,2009,0,1,1,1629.8784
483,6.92,1,0.131458247,8,90.5804,1,2009,0,1,1,183.7608
1102,7.035,0,0.021883367999999997,7,263.791,0,1999,0,0,0,4996.829000000001
760,18.2,0,0.012607876,6,139.81799999999998,7,1997,1,0,0,1398.18
1295,10.5,1,0.025041737999999997,3,218.7508,5,2002,1,2,0,3255.762
573,17.6,0,0.018934719,9,237.75900000000001,0,1999,0,0,0,3545.385
830,13.5,0,0.021392306,3,182.0976,4,1985,0,1,3,6157.3184
1184,19.75,0,0.041448824,3,116.5466,5,2002,1,2,0,2828.3184
1014,16.5,0,0.028395167000000002,6,91.7146,3,1987,2,1,0,2462.7942
227,13.15,1,0.165221717,3,172.0764,3,1987,2,1,0,4466.1864
564,7.89,0,0.036127671,0,117.4782,8,2004,1,2,0,2026.0294
394,20.5,1,0.019277945,7,82.8592,1,2009,0,1,1,1733.7432
637,16.25,0,0.057629899000000005,3,123.9046,1,2009,0,1,1,1120.5414
1288,12.6,0,0.09621243199999999,6,207.2612,7,1997,1,0,0,4390.2852
1335,8.355,0,0.024387983999999998,5,92.4462,9,1985,1,0,2,185.0924
1318,8.775,0,0.021647195,3,109.5228,5,2002,1,2,0,994.7052
672,7.42,1,0.021573645,15,184.6582,7,1997,1,0,0,5015.4714
1530,8.67,0,0.065424208,1,145.8128,8,2004,1,2,0,2444.8176
1489,8.77,1,0.046866331,3,170.5422,5,2002,1,2,0,1551.9798
1555,19.35,1,0.057762300999999995,3,238.6564,3,1987,2,1,0,3575.3459999999995
841,16.25,0,0.087102593,0,96.041,3,1987,2,1,0,868.8689999999999
1107,11.5,0,0.01774202,9,129.6626,6,2007,1,2,0,1836.2764
1209,11.1,0,0.010632751999999999,11,82.5908,3,1987,2,1,0,1510.0344
765,14.0,1,0.031116081,11,55.263999999999996,4,1985,0,1,3,1544.656
1243,5.59,1,0.05671761,6,62.9168,5,2002,1,2,0,1406.1696
76,5.905,0,0.079931185,11,219.7456,9,1985,1,0,2,884.1824
631,6.55,0,0.024505417999999998,12,102.9332,3,1987,2,1,0,1845.5976
387,6.85,0,0.03830192,7,261.2594,2,1998,1,1,2,1046.6376
1180,21.25,0,0.024693927,4,144.1102,0,1999,0,0,0,1749.7224
1209,11.1,0,0.010590075,11,84.6908,4,1985,0,1,3,3691.1952
1512,12.8,1,0.190569038,12,138.7838,2,1998,1,1,2,280.9676
97,8.31,1,0.11606237124999999,6,177.4028,7,1997,1,0,0,3896.2616
321,12.1,0,0.016826748,10,179.166,7,1997,1,0,0,3056.022
396,18.25,0,0.088394115,7,194.7452,4,1985,0,1,3,5872.356
1282,20.25,0,0.01422709375,4,145.6418,3,1987,2,1,0,3384.2614
459,14.3,0,0.12978357699999998,5,78.2328,4,1985,0,1,3,1004.0264
780,13.5,1,0.1252222598,6,262.89099999999996,9,1985,1,0,2,788.9730000000001
914,16.75,0,0.11621780214285714,6,156.16299999999998,7,1997,1,0,0,2816.3340000000003
259,7.075,0,0.058465268,0,145.3128,5,2002,1,2,0,1869.5664
169,11.1,1,0.053765212,3,163.1526,8,2004,1,2,0,1808.9786
1308,6.63,1,0.01098386,6,55.4588,1,2009,0,1,1,343.5528
1060,8.935,0,0.040245222000000004,7,54.9298,0,1999,0,0,0,1348.245
376,7.935,0,0.017253305,0,51.435,6,2007,1,2,0,499.35
112,7.485,0,0.069231189,6,112.1228,0,1999,0,0,0,1215.7508
929,9.5,0,0.074648119,6,253.3724,1,2009,0,1,1,755.0172
331,18.35,0,0.030542489,9,193.1162,0,1999,0,0,0,2693.8268
823,6.365,0,0.007359711,7,60.1536,0,1999,0,0,0,490.0288
1397,11.1,0,0.059940022,3,149.1366,0,1999,0,0,0,4231.8248
558,11.395,0,0.027777042400000004,9,149.2708,6,2007,1,2,0,2407.5328
1211,9.895,1,0.048860587000000004,7,260.2278,1,2009,0,1,1,4165.2448
997,7.68,0,0.153419412,9,86.4224,6,2007,1,2,0,511.3344
898,13.65,0,0.077219509,9,56.493,8,2004,1,2,0,509.337
1302,15.75,0,0.13504726,4,98.57,8,2004,1,2,0,2496.75
47,10.195,1,0.146094132,0,196.1794,0,1999,0,0,0,2926.191
353,10.895,0,0.027157955,14,50.2666,1,2009,0,1,1,820.2656
1502,19.7,1,0.080346058,5,195.71099999999998,4,1985,0,1,3,5499.508000000001
456,17.7,1,0.016596645,3,48.3034,7,1997,1,0,0,777.6544
982,17.25,0,0.084316691,1,263.39099999999996,8,2004,1,2,0,6311.784000000001
723,18.6,0,0.07679167099999999,6,161.0236,3,1987,2,1,0,3705.8428
575,13.8,0,0.01326146,11,108.0254,8,2004,1,2,0,759.6778
169,11.1,1,0.06914762220000001,3,165.5526,1,2009,0,1,1,1973.4312
666,10.195,1,0.012528611,2,195.111,6,2007,1,2,0,3731.809
667,5.88,0,0.003597678,10,153.8998,0,1999,0,0,0,2922.1962
1330,11.15,0,0.032438645,9,163.0526,6,2007,1,2,0,2302.3364
880,18.35,0,0.173527068,3,92.0462,9,1985,1,0,2,277.6386
113,11.6,0,0.041112694,1,142.0154,1,2009,0,1,1,850.8924
469,14.1,0,0.089243504,11,139.2496,4,1985,0,1,3,1976.0944
700,12.1,0,0.011539622,0,163.5526,7,1997,1,0,0,2302.3364
1409,7.31,0,0.04690397,6,110.65700000000001,9,1985,1,0,2,659.1419999999999
1136,4.635,0,0.141686037,12,126.9994,6,2007,1,2,0,1798.9916
1297,8.51,0,0.052051256,4,142.247,5,2002,1,2,0,2004.058
1377,9.6,0,0.09627919,1,167.3158,8,2004,1,2,0,1838.2738
576,17.25,1,0.047533568,6,96.9068,6,2007,1,2,0,1458.102
399,15.0,0,0.04499948,9,140.4838,5,2002,1,2,0,1685.8056
680,16.75,0,0.12888573,12,87.6856,7,1997,1,0,0,1494.0552
55,8.365,0,0.12025630300000001,10,39.2506,2,1998,1,1,2,75.9012
982,17.25,0,0.08451624500000002,1,261.291,9,1985,1,0,2,788.9730000000001
1241,18.85,0,0.137755834,10,161.8578,1,2009,0,1,1,3530.0716
1382,6.615,0,0.093913607,0,198.7426,6,2007,1,2,0,1186.4556
166,5.75,1,0.07528708099999999,0,115.3176,0,1999,0,0,0,572.5880000000001
1255,10.0,0,0.100055625,6,113.3544,1,2009,0,1,1,3467.4864
1493,13.1,0,0.006061565,7,188.9898,8,2004,1,2,0,4303.0654
530,10.1,1,0.053667516,3,223.0088,0,1999,0,0,0,671.1264
589,14.3,0,0.026194237000000002,7,79.0302,4,1985,0,1,3,1901.5248
969,11.65,1,0.07600299099999999,6,83.4908,5,2002,1,2,0,503.3448
30,18.6,0,0.080111611,9,94.6436,4,1985,0,1,3,4065.3748
129,9.3,0,0.043141572,3,90.4172,1,2009,0,1,1,1249.0408
1011,19.6,0,0.024276035,0,45.3718,5,2002,1,2,0,614.5334
813,11.35,0,0.03093263,6,51.5008,1,2009,0,1,1,607.2096
1301,5.44,1,0.017096552,5,178.137,5,2002,1,2,0,3175.866
1448,14.65,0,0.172357491,3,50.8692,6,2007,1,2,0,788.3072
1085,12.35,1,0.185824165,5,78.5328,8,2004,1,2,0,695.0952
1351,12.85,1,0.152988295,3,253.7382,6,2007,1,2,0,2271.0438
1364,17.1,0,0.0624425392,12,85.5566,0,1999,0,0,0,1860.2452
532,11.6,1,0.143897558,0,240.6222,3,1987,2,1,0,2868.2664
505,7.445,0,0.037845086,5,75.5354,6,2007,1,2,0,1956.1204
12,15.1,1,0.1748389,3,142.8786,9,1985,1,0,2,433.4358
1044,17.25,1,0.278730642,3,63.2194,9,1985,1,0,2,247.6776
1296,6.135,0,0.11550099900000001,1,161.1236,1,2009,0,1,1,644.4944
488,8.68,0,0.01478914,7,97.7384,2,1998,1,1,2,98.5384
130,18.5,0,0.033938279,14,132.5284,8,2004,1,2,0,1318.2839999999999
589,14.3,0,0.026299797000000003,7,79.4302,3,1987,2,1,0,1743.0644
132,12.8,0,0.159394437,14,105.6938,9,1985,1,0,2,214.3876
1395,15.35,0,0.09326577933333334,6,88.28299999999999,7,1997,1,0,0,1797.66
324,17.7,0,0.108696978,0,182.5292,3,1987,2,1,0,2736.438
1208,15.2,1,0.10377827,3,175.6054,7,1997,1,0,0,2451.4756
816,9.8,1,0.045522854,5,35.0874,6,2007,1,2,0,352.874
1055,5.985,0,0.09533143300000001,7,125.5678,4,1985,0,1,3,2543.356
427,15.25,1,0.0659168052,6,179.766,1,2009,0,1,1,3056.022
1515,17.6,0,0.105472205,6,165.6868,6,2007,1,2,0,3111.9492
1415,7.55,1,0.030938774,3,121.0072,8,2004,1,2,0,2082.6224
1450,18.7,0,0.026174636,5,127.102,4,1985,0,1,3,3415.554
872,19.7,1,0.160671255,11,254.7014,8,2004,1,2,0,3570.0196
682,13.0,1,0.070243155,6,65.7484,3,1987,2,1,0,391.4904
942,12.35,1,0.038313981000000004,3,109.95700000000001,4,1985,0,1,3,4504.137
1524,11.8,1,0.17054823800000002,11,113.8834,0,1999,0,0,0,1382.2008
1285,20.35,0,0.060794097000000005,5,233.6616,0,1999,0,0,0,2577.9776
246,16.85,0,0.036446751,6,90.3488,0,1999,0,0,0,996.0368
233,7.63,0,0.061188147000000005,1,94.0436,5,2002,1,2,0,1134.5232
1487,15.75,0,0.05488482099999999,5,195.3452,3,1987,2,1,0,1761.7068
1452,18.2,1,0.026064486,5,241.8196,7,1997,1,0,0,4097.3332
23,13.85,1,0.025936747000000003,7,164.921,0,1999,0,0,0,2609.936
421,10.895,0,0.035949725,3,132.9284,6,2007,1,2,0,3295.71
610,15.6,0,0.045168898,0,242.9854,1,2009,0,1,1,2175.1686
1473,11.3,0,0.04767798,4,181.46599999999998,3,1987,2,1,0,3775.086
1453,20.0,0,0.058812134,9,111.6544,6,2007,1,2,0,1565.9616
1501,19.35,1,0.018667601000000002,6,112.9544,6,2007,1,2,0,2908.2144
1119,15.6,0,0.087646694,6,221.5798,3,1987,2,1,0,5509.495
752,20.75,0,0.19033746,6,159.4578,9,1985,1,0,2,160.4578
943,10.195,1,0.045165795999999994,3,118.4808,1,2009,0,1,1,1640.5312
859,19.6,0,0.039385518,6,164.8526,4,1985,0,1,3,2631.2416
416,9.5,1,0.010914988,6,183.8608,8,2004,1,2,0,2572.6512
1050,20.0,0,0.034203092000000004,5,43.3086,4,1985,0,1,3,624.5204
1496,10.65,1,0.085268317,6,229.7668,0,1999,0,0,0,3916.2356
983,15.3,1,0.08435471300000001,11,215.5218,4,1985,0,1,3,4915.6014
1064,7.35,0,0.028571132000000003,3,40.8454,3,1987,2,1,0,587.2356
654,15.7,0,0.037383778,1,179.7634,1,2009,0,1,1,1817.634
142,7.365,0,0.042354152,3,227.27200000000002,4,1985,0,1,3,7017.531999999999
240,15.85,0,0.043410693,13,39.4164,1,2009,0,1,1,154.4656
296,13.8,1,0.056872392,6,231.1984,7,1997,1,0,0,5097.3648
1176,9.195,1,0.051573903,5,79.8644,3,1987,2,1,0,785.6439999999999
0,9.3,0,0.016113019,0,248.8092,6,2007,1,2,0,5976.2208
187,15.1,0,0.052295514,2,242.9512,3,1987,2,1,0,4847.024
272,19.1,0,0.09712786699999999,3,234.4958,1,2009,0,1,1,1635.8706
591,11.6,1,0.077284566,7,172.4106,0,1999,0,0,0,4277.765
1056,7.27,0,0.046653872,9,98.6384,5,2002,1,2,0,1970.7679999999998
1520,19.35,0,0.02775746,9,62.5168,0,1999,0,0,0,1534.0032
1276,9.695,0,0.13007574149999998,3,186.7898,2,1998,1,1,2,561.2694
536,20.2,0,0.09187246366666668,4,94.1462,7,1997,1,0,0,832.9158
667,5.88,0,0.003574698,10,154.6998,4,1985,0,1,3,3229.7958
101,10.5,1,0.11733375,5,164.12099999999998,6,2007,1,2,0,2773.0570000000002
945,12.5,1,0.081684728,3,92.3488,3,1987,2,1,0,1177.1344
474,9.395,0,0.07926174400000001,6,81.825,9,1985,1,0,2,83.225
1356,17.75,0,0.030410272999999998,0,256.0672,3,1987,2,1,0,2045.3376
1526,9.0,0,0.069938838,9,264.8884,6,2007,1,2,0,2914.8724
617,17.85,0,0.037885682999999996,1,190.4188,0,1999,0,0,0,952.0939999999999
520,8.1,1,0.235183205,11,41.548,9,1985,1,0,2,79.896
733,4.61,0,0.123151947,10,175.2396,1,2009,0,1,1,2093.2752
94,8.75,1,0.074565098,3,186.8556,3,1987,2,1,0,7322.4684
1475,7.155,1,0.169137707,12,35.2874,6,2007,1,2,0,388.1614
1503,5.305,1,0.0638449095,2,182.0608,4,1985,0,1,3,7717.9536
833,12.3,0,0.009429611999999999,5,71.33800000000001,5,2002,1,2,0,1098.57
1061,7.93,0,0.07107667200000001,9,44.9086,3,1987,2,1,0,802.9548
1478,8.01,0,0.070234306,10,34.9532,8,2004,1,2,0,539.298
835,9.8,0,0.043663452,6,217.185,2,1998,1,1,2,432.77
1204,12.35,1,0.059110912,2,199.3426,9,1985,1,0,2,395.4852
504,5.0,0,0.054947586666666666,1,190.453,2,1998,1,1,2,379.506
44,19.6,0,0.042324556,9,150.9024,2,1998,1,1,2,303.6048
1169,16.5,0,0.012657493999999998,9,36.3506,0,1999,0,0,0,872.8638
119,12.6,0,0.048857925,12,61.0194,0,1999,0,0,0,1052.6298
469,14.1,0,0.09018502699999999,11,140.2496,6,2007,1,2,0,2681.8424
1447,6.38,0,0.015186146000000001,4,144.947,0,1999,0,0,0,3435.528
1456,20.25,1,0.08433256257142856,0,194.2794,0,1999,0,0,0,4291.7468
199,17.2,0,0.155541973,2,159.7578,4,1985,0,1,3,641.8312
1072,12.3,0,0.052502049,4,190.85299999999998,7,1997,1,0,0,4364.319
804,15.6,0,0.172596885,3,114.8518,7,1997,1,0,0,2163.1842
1440,15.0,0,0.118868155,6,229.4694,8,2004,1,2,0,5937.6044
1463,11.6,0,0.037639672,9,98.4042,0,1999,0,0,0,1388.8588
303,17.2,1,0.021031586,11,164.7184,9,1985,1,0,2,495.3552
438,9.395,0,0.06996801799999999,14,83.9908,9,1985,1,0,2,167.7816
159,17.85,0,0.087963415,12,193.3794,6,2007,1,2,0,4291.7468
1380,14.8,1,0.043885147,12,108.757,8,2004,1,2,0,1867.569
1065,7.905,0,0.064163983,10,229.9694,0,1999,0,0,0,4567.388
376,7.935,0,0.017192319999999997,0,51.235,9,1985,1,0,2,49.935
184,5.26,1,0.041882027,5,165.5868,4,1985,0,1,3,5404.9644
849,11.8,1,0.02592132,2,101.9674,8,2004,1,2,0,1731.7458
1468,14.0,0,0.023734872,5,103.2332,7,1997,1,0,0,1845.5976
1334,14.85,1,0.053921264,5,123.0072,0,1999,0,0,0,1960.1152
917,7.39,0,0.12077096300000001,14,143.447,1,2009,0,1,1,2290.3520000000003
1440,15.0,0,0.118791698,6,229.9694,3,1987,2,1,0,4339.0186
57,5.94,0,0.034717799,11,179.4344,4,1985,0,1,3,6066.7696
1166,19.7,0,0.041823046,7,108.0912,5,2002,1,2,0,1965.4416
560,10.8,0,0.164724567,2,98.4042,2,1998,1,1,2,99.2042
1511,16.2,0,0.174336148,9,184.0608,4,1985,0,1,3,6431.628000000001
102,6.635,1,0.006295472,5,122.4098,4,1985,0,1,3,3735.8038
9,19.2,1,0.093463546,7,189.1214,4,1985,0,1,3,2261.0568
923,19.1,0,0.067520165,3,211.3586,9,1985,1,0,2,422.1172
1377,9.6,0,0.16118210300000002,1,165.3158,2,1998,1,1,2,334.2316
1554,10.695,0,0.053296868,7,59.6904,7,1997,1,0,0,937.4464
1269,21.1,1,0.161474419,3,62.9168,8,2004,1,2,0,1086.5856
1227,18.75,0,0.041740624,0,98.3042,9,1985,1,0,2,198.4084
538,5.655,0,0.30654284800000003,1,147.3102,9,1985,1,0,2,291.6204
1210,6.135,0,0.079293753,1,111.286,1,2009,0,1,1,2263.72
1108,16.2,0,0.044472637,7,43.3454,6,2007,1,2,0,922.7988
709,15.7,0,0.073816097,5,253.4724,5,2002,1,2,0,2013.3792
303,17.2,1,0.012080016,11,164.4184,6,2007,1,2,0,2641.8944
52,12.15,0,0.02859825,4,150.4708,7,1997,1,0,0,2257.062
1122,5.82,1,0.076944658,3,257.133,4,1985,0,1,3,7433.656999999999
857,8.63,1,0.055084019000000005,6,114.7518,2,1998,1,1,2,455.4072
987,15.0,1,0.162093059,11,182.5266,1,2009,0,1,1,1290.9862
1167,15.35,0,0.024546147999999997,7,34.619,9,1985,1,0,2,36.619
1187,20.5,0,0.118783796,5,108.5596,4,1985,0,1,3,1725.7536
547,8.975,1,0.052836075999999996,11,86.6224,5,2002,1,2,0,1619.2256
769,12.15,0,0.037889224,2,64.7826,8,2004,1,2,0,904.1564
1532,6.895,0,0.022587621000000002,2,143.7812,6,2007,1,2,0,1994.7368
246,16.85,0,0.036213953,6,92.5488,4,1985,0,1,3,2625.9152
400,8.325,0,0.029779207000000002,3,39.3138,8,2004,1,2,0,974.7312
1299,8.785,0,0.020693619,1,153.1656,6,2007,1,2,0,1853.5872
404,17.25,0,0.042037073,0,172.6764,4,1985,0,1,3,6183.9504
677,19.35,1,0.062516602,5,163.9184,8,2004,1,2,0,3137.2496
781,17.5,1,0.012620221000000001,0,144.8102,2,1998,1,1,2,291.6204
605,16.75,1,0.008615000000000001,2,72.4038,6,2007,1,2,0,739.038
998,8.895,1,0.137618927,7,161.5236,8,2004,1,2,0,1772.3596
1461,7.71,1,0.04758869599999999,0,122.4756,7,1997,1,0,0,605.878
786,21.1,0,0.050790917000000005,4,142.7786,9,1985,1,0,2,144.4786
301,15.7,1,0.037864721000000004,7,124.1046,7,1997,1,0,0,1120.5414
1442,16.7,0,0.070551723,0,217.685,6,2007,1,2,0,2163.85
1417,20.35,0,0.021326471,4,76.1328,7,1997,1,0,0,772.328
889,12.5,0,0.018955479,9,100.1384,6,2007,1,2,0,2167.8448
517,15.1,1,0.105666833,3,41.6796,7,1997,1,0,0,495.3552
1546,14.0,0,0.040725405,4,43.4454,2,1998,1,1,2,41.9454
55,8.365,0,0.072252888,10,39.6506,6,2007,1,2,0,834.9132
257,10.695,1,0.061008889000000004,8,177.5712,6,2007,1,2,0,2636.5679999999998
1557,5.21,0,0.011007815,4,259.5962,8,2004,1,2,0,2848.9582
779,13.65,1,0.03108798275,2,37.9532,5,2002,1,2,0,575.2512
1478,8.01,0,0.070247589,10,37.5532,7,1997,1,0,0,1366.2216
1353,5.88,1,0.030294931,7,104.09899999999999,0,1999,0,0,0,412.796
925,5.615,0,0.21051155800000002,9,121.37299999999999,2,1998,1,1,2,123.17299999999999
822,19.7,0,0.0650227,11,87.0198,0,1999,0,0,0,697.7584
181,15.6,1,0.173587926,0,60.0194,9,1985,1,0,2,123.8388
934,18.25,1,0.183579854,0,110.85700000000001,0,1999,0,0,0,1977.4260000000002
951,15.35,1,0.11367842199999999,3,189.7504,1,2009,0,1,1,2492.7552
401,15.85,0,0.078174543,11,39.9506,4,1985,0,1,3,721.0614
388,10.3,0,0.027292686,3,101.2042,3,1987,2,1,0,396.8168
779,13.65,1,0.026602089,2,35.1532,7,1997,1,0,0,790.9704
1275,8.615,0,0.116226984,3,95.9436,8,2004,1,2,0,2741.7644
1490,5.8,0,0.13122139300000002,0,87.8172,5,2002,1,2,0,1070.6064
447,8.3,0,0.035409328,3,36.2506,0,1999,0,0,0,834.9132
1303,16.0,0,0.1140342862,4,210.4902,5,2002,1,2,0,3610.6334
845,5.155,0,0.083327693,7,247.2776,0,1999,0,0,0,5944.2624
389,8.895,1,0.08125293,6,49.8008,5,2002,1,2,0,1062.6168
330,15.1,1,0.13852789233333332,3,63.7194,1,2009,0,1,1,1362.2268
1195,15.5,0,0.103422709,6,144.847,8,2004,1,2,0,1717.764
1349,6.325,0,0.125688044,7,100.9042,1,2009,0,1,1,2083.2882
704,5.46,1,0.18744331399999997,3,145.8786,9,1985,1,0,2,288.9572
129,9.3,0,0.04295842,3,89.3172,8,2004,1,2,0,2051.9956
115,13.0,0,0.034938717,4,49.0034,4,1985,0,1,3,826.2578
1163,20.6,0,0.045603215,9,149.2392,1,2009,0,1,1,4026.7584
61,15.5,1,0.085834992,7,49.6692,7,1997,1,0,0,788.3072
54,9.195,0,0.048050783,4,105.6622,8,2004,1,2,0,1693.7952
441,5.695,0,0.06558990599999999,7,258.2646,7,1997,1,0,0,5410.9566
158,17.7,0,0.17352903600000003,3,113.2834,4,1985,0,1,3,4376.9692
1041,5.94,1,0.029492018,12,188.0556,1,2009,0,1,1,938.778
1033,6.36,0,0.121225455,3,45.906000000000006,6,2007,1,2,0,1118.5439999999999
1296,6.135,0,0.11447535699999999,1,160.9236,4,1985,0,1,3,2255.7304
999,4.805,1,0.043348831,0,123.9704,5,2002,1,2,0,2253.0672
1392,14.85,0,0.060927824000000005,4,254.8698,3,1987,2,1,0,4819.7262
154,14.5,0,0.019459163999999998,14,161.621,3,1987,2,1,0,2120.573
472,10.3,1,0.050070475999999996,11,77.896,7,1997,1,0,0,1278.336
959,12.15,0,0.06227604,13,37.9532,8,2004,1,2,0,1078.596
944,11.5,0,0.046217345,6,120.3124,5,2002,1,2,0,474.0496
1396,19.1,0,0.177270016,4,174.0422,7,1997,1,0,0,1724.422
787,15.6,1,0.080127283,6,168.7132,9,1985,1,0,2,338.2264
1363,15.5,1,0.076059648,5,265.1568,1,2009,0,1,1,2109.2544
1409,7.31,0,0.026788937000000002,6,110.35700000000001,7,1997,1,0,0,3185.853
31,18.7,0,0.089197963,6,257.3672,3,1987,2,1,0,2045.3376
734,7.0,0,0.151279591,11,107.02799999999999,3,1987,2,1,0,2876.256
671,12.5,0,0.112203445,11,121.14399999999999,8,2004,1,2,0,1438.128
438,9.395,0,0.039961837,14,84.0908,7,1997,1,0,0,419.454
1399,10.5,1,0.048207017000000005,0,45.9376,7,1997,1,0,0,575.2512
1121,5.785,1,0.064871045,3,262.1252,2,1998,1,1,2,786.9756
1405,16.7,1,0.042685217000000004,0,120.7782,0,1999,0,0,0,1072.6038
557,5.845,1,0.10518127699999999,7,214.4218,0,1999,0,0,0,5343.045
1428,9.395,0,0.103751236,6,235.8932,7,1997,1,0,0,942.7728
57,5.94,0,0.035028853,11,179.8344,1,2009,0,1,1,1249.0408
265,6.15,0,0.046262200999999996,5,97.8384,8,2004,1,2,0,2069.3064
1285,20.35,0,0.060688248,5,234.2616,8,2004,1,2,0,4687.232
100,17.1,1,0.078347922,11,141.8838,2,1998,1,1,2,280.9676
440,20.75,0,0.088828418,8,192.2478,4,1985,0,1,3,7943.6598
377,5.765,0,0.081944045,5,36.7164,3,1987,2,1,0,849.5608
1422,12.65,0,0.123726711,2,107.7938,6,2007,1,2,0,2251.0698
940,10.5,1,0.013485235,6,140.0154,3,1987,2,1,0,3119.9388
1261,18.25,0,0.077659918,6,260.2962,3,1987,2,1,0,1035.9848
847,11.65,0,0.14635016599999998,5,149.8024,1,2009,0,1,1,1821.6288
507,19.2,0,0.100074524,7,110.2886,7,1997,1,0,0,778.3202
654,15.7,0,0.037289996,1,182.7634,0,1999,0,0,0,3453.5046
472,10.3,1,0.050028809,11,80.096,3,1987,2,1,0,239.688
898,13.65,0,0.077234113,9,56.893,7,1997,1,0,0,1188.453
1109,16.6,0,0.016197216,9,108.8596,3,1987,2,1,0,970.7364
1500,9.6,0,0.051571772,6,258.462,5,2002,1,2,0,4673.916
1082,11.85,1,0.055672032,5,50.5666,3,1987,2,1,0,922.7988
1326,17.75,1,0.066336811,5,154.1656,9,1985,1,0,2,617.8624
449,8.6,0,0.032672263,9,141.2154,0,1999,0,0,0,709.077
328,20.7,1,0.047491371,0,213.9876,7,1997,1,0,0,2143.876
468,11.8,1,0.077154417,6,35.7558,6,2007,1,2,0,577.2486
175,11.85,1,0.08769263599999999,3,162.5526,9,1985,1,0,2,328.9052
1068,12.6,1,0.074221559,0,255.9356,1,2009,0,1,1,4832.3764
293,20.7,0,0.092834313,0,77.667,0,1999,0,0,0,2220.4429999999998
216,15.85,0,0.020571083,4,41.6112,1,2009,0,1,1,255.6672
209,6.36,0,0.005978595,4,163.6526,7,1997,1,0,0,1151.1682
1248,9.3,1,0.033489978999999996,2,156.6314,0,1999,0,0,0,1241.0512
294,15.1,0,0.16660951699999998,5,157.6604,9,1985,1,0,2,316.9208
901,20.7,0,0.021552357,5,157.0288,6,2007,1,2,0,2985.4472
1490,5.8,0,0.13032165199999998,0,88.7172,4,1985,0,1,3,3301.0364
1079,18.85,1,0.068059156,0,120.344,0,1999,0,0,0,1797.66
133,16.6,0,0.027573983,4,176.6344,8,2004,1,2,0,2676.5159999999996
398,12.5,0,0.103442268,4,170.8448,7,1997,1,0,0,4942.8992
618,7.02,0,0.049814037750000005,0,83.825,6,2007,1,2,0,1414.825
1283,12.85,0,0.16831267800000002,7,45.906000000000006,3,1987,2,1,0,885.5139999999999
1172,7.855,1,0.162205516,5,36.2848,1,2009,0,1,1,1155.8288
1250,19.35,1,0.076744561,6,113.4518,8,2004,1,2,0,1593.9252
375,17.5,0,0.015591925,3,184.8266,5,2002,1,2,0,2766.3990000000003
727,17.75,1,0.067639698,5,187.62400000000002,5,2002,1,2,0,1491.392
1411,13.15,0,0.056516755999999994,1,143.4812,0,1999,0,0,0,854.8872
210,5.365,1,0.140213762,15,173.7764,8,2004,1,2,0,4637.9628
1493,13.1,0,0.0060750069999999995,7,187.5898,5,2002,1,2,0,2432.1674
270,7.075,0,0.022612742,7,97.0068,5,2002,1,2,0,1944.136
744,9.3,0,0.06677066400000001,7,180.5292,8,2004,1,2,0,2189.1504
1291,12.3,0,0.186250852,5,37.2874,2,1998,1,1,2,176.437
8,16.2,1,0.016639482,7,95.8726,3,1987,2,1,0,1076.5986
